"('Silver Spring Brewery Limited', 100)",('Birmingham Silver Plate Limited,67,"('Price Printing Limited', 67)","('Yarrows Limited', 64)","('Knights Limited', 64)"
"('Simpson, Chas W.', 100)","('Simpson, George N.Y.",67,"('Davidson, Charles', 60)","('Dixon, Charles', 59)","('Dixon, Charles', 59)"
"('Sing Tao Daily', 100)","('Sing, Sam",67,"('Daily Mail', 67)","('Yip Sang (Family)', 62)","('Victoria Daily Times', 59)"
"('Soo, John', 100)","('Bannard, John L.",67,"('Bruk, John', 67)","('Davies, John', 67)","('De Laval, John', 67)"
"('St. John, Molyneux', 100)","('Soo, John",67,"('Bruk, John', 62)","('Johnson Studio', 60)","('Forde, John', 57)"
"('Stanford, Edward', 100)","('Frank, Edward",67,"('Beatty, Edward', 63)","('Blake, Edward W.', 60)","('Fleming, Sandford', 58)"
"('Sugar News Company', 100)",('G. High Company,67,"('Sun Chung Wah Company', 67)","('Eng Chow Company', 65)","('H. Shorey & Company', 65)"
"('Sun, L.H.', 100)","('Sung, Ham",67,"('Tsun, Shui', 63)","('Gray, H.L.', 60)","('Langevin, H.L.', 60)"
"('Sung, Quong', 100)","('Sung, Ham",67,"('Quon, Long', 63)","('Sung, Yick', 62)","('Bauzong Studio', 58)"
"('Temple Tours', 100)","(""Frames' Tours ",67,"('Hamilton-Temple-Blackwood, Frederick', 67)","('Westours', 60)","('Cavalier Tours Limited', 59)"
"('Daily Mail', 100)",('Hongkong Daily Press,67,"('Montreal Herald and Daily Commercial Gazette', 67)","('Prince Rupert Daily News', 67)","('Sing Tao Daily', 67)"
"('Keystone View Company', 100)",('G. High Company,67,"('Yip Sang Company', 65)","('Yip Sang Company', 65)","('Yip Sang Company', 65)"
"('Tomicki, John', 100)","('Soo, John",67,"('Bruk, John', 62)","('Forde, John', 57)","('Hamilton, John', 56)"
"('Trans-Pacicic Steamship Lines', 100)",('Trans-Canada Air Lines,67,"('Alaska Steamship Company', 60)","('Alaska Steamship Company', 60)","('Canadian Pacific Steamship Company', 60)"
"('Treviso, Louis', 100)","('Borchers, Louis",67,"('Borchers, Louis', 67)","('Lovick Studio', 54)","('Allison, R.S.', 50)"
"('Wai, W.H. ', 100)","('Ward, H.D.",67,"('Tavis, G.H.', 63)","('White, H.E. ', 63)","('Brodie, H.W.', 60)"
"('Walbran, John T.', 100)","('Soo, John",67,"('Jones, Walter R.', 64)","('Bruk, John', 62)","('De Laval, John', 59)"
"('Ward, Dudley', 100)","('Ward, H.D.",67,"('Beatty, Edward', 58)","('Day, Harold', 57)","('W.&D. Downey', 57)"
"('Ward, H.D.', 100)","('Day, Harold",67,"('Wai, W.H. ', 67)","('Ward, Dudley', 67)","('Howard, Roy E.', 60)"
"('Wellington and Comox Coal and Coke', 100)",('Wellington Colliery Company,67,"('Elkington and Company', 63)","('Karl Kre? Wwe. and Co.', 57)","('Leighton, Alfred Crocker', 57)"
"('Wilkinson, Norman', 100)","('Mackintosh, Norman",67,"('Norman, Henry', 67)","('Notman, William', 67)","('Notman, William', 67)"
"('William Hoffer Bookseller', 100)","('Notman, William",67,"('Notman, William', 67)","('Wilson, William', 67)","('Case, William Howard', 64)"
"('Wong, Eva', 100)","('Don, Wong",67,"('Hong Kong Wong Clan Association', 67)","('Wong B. Kwai Studio', 67)","('Wong B. Kwai Studio', 67)"
"('Wong, Wa Yew', 100)","('Don, Wong",67,"('Wong, Eva', 67)","('Wong, Bing', 62)","('Hong Wo & Co. ', 57)"
"('Marine Food Service Equipment and Furnishings', 100)",('Department of Marine and Fisheries,66,"('Canada. Department of Marine', 56)","('Richard Beard Marine Paintings', 56)","('Canada. Immigration Service', 54)"
"('Australian National Travel Association', 100)",('Revelstoke Historical Association,65,"('Young China Association', 65)","('Chinese Canadian Association', 64)","('Clandonald Settlers Association', 64)"
"('Crown Staffordshire Porcelain Co. Ltd.', 100)",('North Staffordshire Pottery Company,65,"('North Staffordshire Pottery Company', 65)","('Morley Co. Ltd.', 63)","('Northwestern Steamship Co. Ltd.', 58)"
"('E. Chapman Limited', 100)",('W. Ralston Limited,65,"('Yarrows Limited', 64)","('Knights Limited', 64)","('Canadian Pacific Limited', 63)"
"('First District of California', 100)",('California Restaurant,65,"('Revelstoke Historical Association', 56)","('United States of America', 54)","('Canadian Society of Civil Engineers', 51)"
"('Gim Lee Yuen Limited', 100)",('Yee Lun Ark Kee Limited,65,"('Yarrows Limited', 64)","('Knights Limited', 64)","('Lee, Kee', 60)"
"('Heathorn, Arthur', 100)","('Wheeler, Arthur O.",65,"('Blake, Arthur E.', 60)","('McAlpin, Arthur B. and Lamb, Charles', 57)","('Thorne, Samuel', 57)"
"('Knights Limited', 100)",('C. Bannister Limited,65,"('Yarrows Limited', 64)","('Allan Brothers & Company U.K. Limited', 64)","('Associated Screen News Limited', 64)"
"('Lucerne-in-Quebec Community Association Limited', 100)",('Young China Association,65,"('Yarrows Limited', 64)","('Knights Limited', 64)","('Anti-Chinese Association', 63)"
"('McInnis, Dan', 100)","('MacInnis, Grace; MacInnis, Angus ",65,"('McIntyre, Duncan', 62)","('Mackinnon, D.P.', 58)","('Mann, James S.', 52)"
"('Power, Sir James, and Lady Power', 100)","('Fraser, James Alexander",65,"('Devon, James', 63)","('Hosken, Alexander James', 61)","('Bryson, James', 59)"
"('Ridgway Potteries', 100)",('Sovereign Potters,65,"('Wadds Brothers', 52)","('Wadds Brothers', 52)","('Great Northern Railway', 51)"
"('Royal Naval Reserve', 100)",('Royal Worcester,65,"('Nederland Royal Mail Line', 59)","('International Travel Service Limited', 55)","('Allan Line Royal Mail Steamers', 53)"
"('Royal Worcester', 100)",('Royal Naval Reserve,65,"('Fraser, Donald', 57)","('Bale, Stewart', 52)","('Lockett, Alan', 52)"
"('Sovereign Potters', 100)",('Ridgway Potteries,65,"('Paterson', 56)","('Spooner, J. Pitcher', 53)","('Sorensen, Chris', 52)"
"('Durban Publicity Association', 100)",('Anti-Chinese Association,65,"('Young China Association', 65)","('Chinese Canadian Association', 64)","('Circle Tours Association', 63)"
"('World Federation of Education Associations', 100)","(""Chinese Peddlers' Association of Vancouver",65,"('Australian National Travel Association', 63)","('Hong Kong Wong Clan Association', 63)","('Chinese Workers Protective Association', 60)"
"('Ekman, Elmer', 100)","('Meirat, Jean",64,"('Wheeler, Elmer', 63)","('DeMorgan, E.', 57)","('E. Chapman Limited', 57)"
"('Associated Screen News Limited', 100)",('Yarrows Limited,64,"('Knights Limited', 64)","('Lucerne-in-Quebec Community Association Limited', 60)","('Marine Design Associates ', 59)"
"('Blake, Arthur E.', 100)","('Blake, Edward W.",64,"('Stuerken, E.A.', 62)","('McAlpin, Arthur B. and Lamb, Charles', 60)","('Heathorn, Arthur', 60)"
"('Boorne and May', 100)",('Bourne & May Ltd.,64,"('Globe and Mail', 64)","('Canadian Labor Party', 59)","('B. I. and H. Company ', 58)"
"('Bourne & May Ltd.', 100)",('Boorne and May,64,"('Morley Co. Ltd.', 59)","('Browne, D.L.', 58)","('Banfield Black & Banfield Ltd.', 56)"
"('Brower, Dorothy E.', 100)","('Howard, Roy E.",64,"('Browne, D.L.', 62)","('Brodie, H.W.', 54)","('Brownell Travel', 52)"
"('Brownell Travel', 100)","('Browne, D.L.",64,"('P. Lawson Travel', 60)","('Brown, Fred S.', 59)","('Australian National Travel Association', 57)"
"('Chee, Own Kee', 100)","('McKee, Wm. C. ",64,"('Lee, Kee', 63)","('Lee-Young, Johanne', 55)","('Chee, Kang Jong', 54)"
"('Ching, Lee K.', 100)","('Colling, L.J.",64,"('Lee, Bo Hong', 64)","('Hing, S. Y. ', 63)","('Chicanot, E.L.', 61)"
"('Christian Info News', 100)",('Christian Bell Porcelain ,64,"('Welldon, Christine', 61)","('Illustrated London News', 57)","('Illustrated London News', 57)"
"('Coleman, D.C.', 100)","('McLelan, A.W.",64,"('Blunt, C.D.', 60)","('Emery, C.D.', 60)","('Eng Chow Company', 59)"
"(""D'Altroy, A.R."", 100)","('Hart, Alfred A.",64,"('Maynard, R.', 57)","('Day, Harold', 55)","('Lefroy, Walter J.M.', 55)"
"('Emery, C.D.', 100)",('Morley Co. Ltd.,64,"('Pender Y.W.C.A', 61)","('Coleman, D.C.', 60)","('Kelly, J.D. ', 56)"
"('Globe and Mail', 100)",('Boorne and May,64,"('J. and G. Meakin', 64)","('American Mail Line', 63)","('B. I. and H. Company ', 58)"
"('Gribble, Bernard', 100)","('Pinnington, Bernard",64,"('Borden, Robert Laird', 59)","('Edwards, Gillespie', 56)","('Beaugrand, Honore', 52)"
"('Hastings Photo', 100)",('Carleton Photo,64,"(""May's Photo"", 64)","('Wolfe Photo', 63)","('Wolfe Photo', 63)"
"('Hutchinson, J.R.', 100)","('Johnston, J.R.Y.",64,"('Tichner, J.', 61)","('Atkinson, Lord', 59)","('Spooner, J. Pitcher', 58)"
"('Ireland, W.E.', 100)","('McLelan, A.W.",64,"('Sandys, Ed.W.', 64)","('W.T. Copeland', 61)","('Van Horne, W.C.', 58)"
"('Isherwood, J.H.', 100)","('Kirkwood, S.J.",64,"('Meiser, J.A.', 61)","('Sherriff, J.A.', 56)","('Tichner, J.', 55)"
"('Kilburn, Benjamin West', 100)","('Franklin, Benjamin",64,"('Canadian Illustrated News', 52)","('Canadian Labor Party', 49)","('Japan Tourist Bureau', 49)"
"('Kirkwood, S.J.', 100)","('Isherwood, J.H.",64,"('Dawson, S.J.', 55)","('Boyd, J.F.', 50)","('M.,J. ', 50)"
"('Knights of Columbua', 100)",('Knights Limited,64,"('Colibri Lighters ', 57)","('Native Sons of British Columbia', 56)","('Columbia Transfer Company', 55)"
"('Larson, T.N.', 100)",('P. Lawson Travel,64,"('Dawson, S.J.', 60)","('Allison, R.S.', 57)","('Armstrong, M.', 57)"
"('Lee-Young, Johanne', 100)","('Lee, Bo Hong",64,"('Poon, Joanne Mei-Chu', 61)","('Lee, Kee', 60)","('Lee, Joe', 60)"
"('Lin Shing Co.', 100)","('Shapkin, Linda",64,"('New China Publishing Co.', 63)","('Rosenvinge, Odin', 59)","('Corgina, G.', 57)"
"('Lines, Kenneth W.', 100)","('Shoesmith, Kenneth",64,"('Hesketh, Les.', 62)","('Greek Line', 56)","('N.Y.K. Line', 56)"
"('Mann, James S.', 100)","('Adamson, James",64,"('Devon, James', 63)","('Dunsmuir, James', 62)","('Orr Marples, James', 62)"
"('McKee, Wm. C. ', 100)","('Chee, Own Kee",64,"('McLelan, A.W.', 57)","('Keefer, Thomas C.', 56)","('M., W.F. ', 53)"
"('McLelan, A.W.', 100)","('Coleman, D.C.",64,"('Holland, A.J.', 64)","('Ireland, W.E.', 64)","('W.T. Copeland', 61)"
"('Meirat, Jean', 100)","('Ekman, Elmer",64,"('Beaven, Robert', 58)","('Meiser, J.A.', 57)","('Lie, Jan', 56)"
"('Meiser, J.A.', 100)","('Sherriff, J.A.",64,"('Isherwood, J.H.', 61)","('Mackenzie, A.D.', 61)","('Hilder, A.H.', 60)"
"('Morley Co. Ltd.', 100)","('Emery, C.D.",64,"('British Columbia Fishing & Packing Co., Ltd.', 63)","('Crown Staffordshire Porcelain Co. Ltd.', 63)","('Kam Yen Jan Co. Ltd.', 63)"
"('Newton, Derek', 100)","('Walton, George",64,"('Doberck, W.', 57)","('Greek Line', 55)","('Grant, George Monro', 53)"
"('P. Lawson Travel', 100)","('Larson, T.N.",64,"('Brownell Travel', 60)","('Australian National Travel Association', 57)","('Fourways Travel Limited', 57)"
"('Pinnington, Bernard', 100)","('Gribble, Bernard",64,"('Provincial Planning Board', 60)","('Elkington and Company', 56)","('Pansing, Fred', 53)"
"('Pollard, Harry', 100)","('Patterson, Harry",64,"('Holland, A.J.', 58)","('Rodmell, Harry Hudson', 56)","('Smith, J. Harry', 56)"
"('Randal, Alan', 100)","('Yandle, Anne",64,"('Canada', 59)","('Canada', 59)","('Cameron, Allan', 58)"
"('Sandys, Ed.W.', 100)","('Ireland, W.E.",64,"('W.&D. Downey', 57)","('Meany, Edmond S.', 56)","('Stanford, Edward', 54)"
"('Shapkin, Linda', 100)",('Lin Shing Co.,64,"('Alfred Meakin', 54)","('J. and G. Meakin', 52)","('Mappin and Webb ', 50)"
"('Shoesmith, Kenneth', 100)","('Lines, Kenneth W.",64,"('Kennedy Photographer', 54)","('Kennedy Photographer', 54)","('Smith, Franklin', 52)"
"('Motor Ship', 100)",('World Ship Society,64,"('World Ship Society', 64)","('Yip, Mow', 59)","('Union Steam Ship Company of New Zealand Limited', 57)"
"('Railway and Travel Monthly', 100)",('Canadian National Railway Company,64,"('Canadian National Railway Company', 64)","('Canadian National Railway Company', 64)","('Canadian National Railway Company', 64)"
"('Ttaber, I.W.', 100)",('Taber Studio,64,"('Doberck, W.', 53)","('Mylett, W.J.', 50)","('W.B.', 50)"
"('Whitelock, C.A.', 100)","('White, H.E. ",64,"('Nelson, C. A. ', 61)","('White, J. ', 60)","('White, Thomas', 56)"
"('Wiley, Alice Ann', 100)","('Hanley, Ann",64,"('Wiley and Company', 63)","('Taylor, Alice', 59)","('Wilder, Charles T.', 58)"
"('Quon, Long', 100)","('Sung, Quong",63,"('Chief Buffalo Child Long Lance', 62)","(""T Long's Special Agency"", 62)","('Kwong, On Wo', 60)"
"('Carnival Cruise Lines', 100)",('White Canada Crusade,63,"('Canadian Pacific Air Lines', 60)","('Canadian Pacific Air Lines', 60)","('Canadian Pacific Air Lines', 60)"
"('CP Bygones', 100)",('CP Hotels,63,"('Bryson, James', 55)","('Bonestell, Chesley', 52)","('Browne, D.L.', 50)"
"('Crockart, James', 100)","('Devon, James",63,"('Bryson, James', 62)","('McKell, James', 62)","('Mann, James S.', 59)"
"('Dollar Steamship Line', 100)",('Allan Line Royal Mail Steamers,63,"('Allan Line Royal Mail Steamers', 63)","('Allan Line Royal Mail Steamers', 63)","('Allan Line Royal Mail Steamers', 63)"
"('Hilder, A.H.', 100)","('White, H.E. ",63,"('Wilder, Charles T.', 62)","('Gold, Wilmer H. ', 61)","('Meiser, J.A.', 60)"
"('Orr Marples, James', 100)","('Devon, James",63,"('Bryson, James', 62)","('Fraser, James Alexander', 62)","('Mann, James S.', 62)"
"('Kam Yen Jan Co. Ltd.', 100)",('Morley Co. Ltd.,63,"('Lie, Jan', 60)","('Karl Kre? Wwe. and Co.', 59)","('Bourne & May Ltd.', 56)"
"('Langelier, F.', 100)","('Leslie, J.",63,"('Langevin, H.L.', 61)","('Angus, Henry F.', 58)","('Lie, Jan', 56)"
"('Leighton, Alfred Crocker', 100)",('Alfred Meakin,63,"('Hart, Alfred A.', 63)","('Palmer, Alfred T.', 58)","('Wellington and Comox Coal and Coke', 57)"
"('McKell, James', 100)","('Devon, James",63,"('Crockart, James', 62)","('Adamson, James', 59)","('Bryson, James', 59)"
"('Milligan, Doris S.', 100)","('Williams, David M.",63,"('DeMorgan, S.A.', 57)","(""Williamson's "", 57)","('DeMorgan, E.', 54)"
"('Nelson, C. A. ', 100)","('Wells, G.C.",63,"('Whitelock, C.A.', 61)","('Neilsen, Hedlay', 58)","('Johnson, C.W.', 57)"
"('North Pacific Press', 100)",('Canadian Pacific Express Company,63,"('Canadian Pacific Express Company', 63)","('Canadian Pacific Express Company', 63)","('Canadian Pacific Hotels', 62)"
"('Northwestern Steamship Co. Ltd.', 100)",('Morley Co. Ltd.,63,"('The Western Canada Wholesale Co. Ltd.', 63)","('Dollar Steamship Line', 60)","('Trans-Pacicic Steamship Lines', 59)"
"('Lum Ting', 100)","('Sing, Sam",63,"('King, Cecil', 56)","('Lum, Bertha', 56)","('Lum, Berll', 55)"
"('Smith, J. Harry', 100)","('Smith, David",63,"('Smith, Donald', 59)","('Smith, George Venable', 56)","('Patterson, Harry', 56)"
"('Swales, G.O.', 100)","('Wells, G.C.",63,"('Howe, Walter S.', 61)","('James Boring Co.', 56)","('Shaw, C.G. ', 56)"
"('Tavis, G.H.', 100)","('Wai, W.H. ",63,"('Davidson, I.G.', 57)","('Langevin, H.L.', 57)","('Dring, H.G.', 56)"
"('Tress London Hats', 100)",('London News Agency,63,"('Illustrated London News', 60)","('Illustrated London News', 60)","('Hongkong Daily Press', 59)"
"('Tsang, Sarah', 100)","('Sing, Sam",63,"('Tsun, Shui', 60)","('Singh, S. ', 56)","('Thomson, Stuart', 56)"
"('Tsun, Shui', 100)","('Sun, L.H.",63,"('Tsang, Sarah', 60)","('Sung, Ham', 59)","('Weston Studio', 55)"
"('Tuck, Samuel Parker', 100)","('Thorne, Samuel",63,"('Palmer, Alfred T.', 55)","('Crystal Bakery', 50)","('Robinson, Captain Samuel', 50)"
"('Welldon, Christine', 100)",('Willson Stationery ,63,"('Christian Info News', 61)","('Christian Bell Porcelain ', 59)","('Elliot, Charles', 58)"
"('Wells, G.C.', 100)","('Nelson, C. A. ",63,"('Swales, G.O.', 63)","('Shaw, C.G. ', 59)","('CP Hotels', 56)"
"('Willson Stationery ', 100)","('Welldon, Christine",63,"('Wilson, Mark', 62)","(""Williamson's "", 60)","('W. H. Wills Studio', 59)"
"('Hamacher, Ephraim J. ', 100)","('Hammer, Eric",62,"('Chapman, J. Howard A.', 56)","('Tichner, J.', 52)","('Lefroy, Walter J.M.', 51)"
"('Blue Star Line', 100)","('Bale, Stewart",62,"('Dollar Steamship Line', 57)","('Greek Line', 57)","('N.Y.K. Line', 57)"
"('Chief Buffalo Child Long Lance', 100)","('Quon, Long",62,"('Banfield Black & Banfield Ltd.', 50)","('Young China Association', 49)","('Christian Bell Porcelain ', 48)"
"('Clark, Annabella', 100)","('Clarke, Anthony",62,"('Landers, Frary and Clark', 58)","('Cameron, Allan', 57)","('Clark, Frank C.', 57)"
"('Curtis, M. Louise', 100)","('Borchers, Louis",62,"('Borchers, Louis', 62)","('Langevin, Hector-Louise, Sir', 57)","('Tourism British Columbia', 56)"
"('Elsie', 100)","('Leslie, J.",62,"('Greek Line', 53)","('Tilley, S.L.', 53)","('Lee, Kee', 50)"
"('Hammer, Eric', 100)","('Hamacher, Ephraim J. ",62,"('Hammersley & Co. Bone China ', 57)","('Hamburg-American Line', 56)","('Hamburg-American Line', 56)"
"('Hammersley & Co. Bone China ', 100)",('James Boring Co.,62,"('Bonestell, Chesley', 59)","('Elizabethan Fine Bone China', 59)","('Hall China Company', 57)"
"('Harpers Weekly', 100)","('Weidner, Charles",62,"('Horetzky, Charles', 60)","('Elliot, Charles', 57)","('Wheeler, Arthur O.', 53)"
"('Hesketh, Les.', 100)","('Lines, Kenneth W.",62,"('Chinese Times', 58)","('Hughes, Lee', 57)","('Lee, Kee', 56)"
"('Jones Beach Marine Theatre', 100)",('Theatre National de lOpera,62,"('Richard Beard Marine Paintings', 61)","('Gascogne, Margaret', 56)","('Jones, David L.', 56)"
"('Marine Design Associates ', 100)",('Chinese Canadian Association,62,"('Associated Screen News Limited', 59)","('Anti-Chinese Association', 58)","(""Chinese Produce Peddlers' Association"", 57)"
"('McIntyre, Duncan', 100)","('McInnis, Dan",62,"('Smith, Donald', 52)","('Capetown Municipality', 50)","('Chung, Nye', 50)"
"('Morton-Parke', 100)","('Clarke, Anthony",62,"('Moore', 59)","('Prior, Melton', 58)","('Brown, Charles', 56)"
"('Nichol, Alex', 100)","('Morant, Nicholas",62,"('Morant, Nicholas', 62)","('Huxtable, Nils', 58)","('Unwin, Alec', 57)"
"('Spooner, J. Pitcher', 100)","('Tichner, J.",62,"('Hutchinson, J.R.', 58)","('Paterson', 56)","('Richardson, C.', 55)"
"('Stuerken, E.A.', 100)","('Blake, Arthur E.",62,"('Bale, Stewart', 58)","('Erny, E.', 56)","('Trueman & Caple', 56)"
"(""T Long's Special Agency"", 100)","('Quon, Long",62,"('Topical Press Agency', 60)","('Topical Press Agency', 60)","('London News Agency', 59)"
"('Theatre National de lOpera', 100)",('Jones Beach Marine Theatre,62,"('Chinese Nationalist League', 58)","('Canadian National Steamships', 56)","('National Turkish Tourist Agency', 56)"
"('Tichner, J.', 100)","('Spooner, J. Pitcher",62,"('Hutchinson, J.R.', 61)","('Forster, J.J.', 56)","('Isherwood, J.H.', 55)"
"('W.T. Copeland', 100)",('Pender Y.W.C.A,62,"('Ireland, W.E.', 61)","('Jackman, W.T.', 61)","('McLelan, A.W.', 61)"
"('Yipp, Fred', 100)","('Angus, Fred F.",62,"('Brown, Fred S.', 62)","('Pansing, Fred', 62)","('Yip, Brandon', 60)"
"('Butler, E.P.', 100)","('Jolicoeur, E.P.",61,"('Baxter, J.H. ', 60)","('Beck, S.E.', 56)","('Bell, H.P.', 56)"
"('Chapleau, M.', 100)",('Trueman & Caple,61,"('MacMunn, Charles', 56)","('McLeod, M.', 56)","('Dixon, Charles', 52)"
"('Chicanot, E.L.', 100)","('Ching, Lee K.",61,"('CP Hotels', 57)","('E. Chapman Limited', 55)","('Hutchinson, J.R.', 54)"
"('Cooper, Fairman and Co. ', 100)",('Oelrichs and Co.,61,"('A. Fleming and Company', 57)","('Boorne and May', 57)","('Wong Chong and Company', 56)"
"('Crystal Bakery', 100)","('Baker, S.H.",61,"('Bale, Stewart', 54)","('Topical Press Agency', 53)","('Topical Press Agency', 53)"
"('Jackman, W.T.', 100)",('W.T. Copeland,61,"('E.T. Wright & Company', 55)","('McLelan, A.W.', 55)","('Atkins, W.', 53)"
"('Jolicoeur, E.P.', 100)","('Butler, E.P.",61,"('Joliffe, A.L.', 58)","('Chicanot, E.L.', 48)","('Light, John P.', 48)"
"('Landers, Frary and Clark', 100)","('Clark, Frank C.",61,"('Clark, Annabella', 58)","('Fraser, James Alexander', 58)","('Sanders Phillips and Co. ', 57)"
"('Leader-Post, Regina', 100)","('Stein, Alva D., Jr. ",61,"('Hosken, Alexander James', 60)","('Canada Post', 55)","('Cumyow, Won Alexander', 53)"
"('Martin, Chester', 100)",('Hotel Mar,61,"('Chinese Times', 59)","('Kessler Productions', 55)","('MacMunn, Charles', 55)"
"('McGreer, G.G.', 100)","('McGregor, Helen",61,"('MacBeth, R.G.', 60)","('Keefer, G.A.', 53)","('McKee, Wm. C. ', 53)"
"('McGregor, Helen', 100)","('McGreer, G.G.",61,"('Hotel Negresco', 57)","('Prior, Melton', 54)","('Beaven, Robert', 52)"
"('National Museum of Science and Technology', 100)",('National Defense Photograph Canada,61,"('British Association for the Advancement of Science', 55)","('Chinese Nationalist League of Canada', 55)","('Chinese Nationalist League of Canada', 55)"
"('Oelrichs and Co.', 100)","('Cooper, Fairman and Co. ",61,"('MacDonell, Roderick Andrew', 60)","('Richeson, David R.', 58)","('Bedford Lemere and Co. architectural photographers', 57)"
"('Poon, Joanne Mei-Chu', 100)","('Lee-Young, Johanne",61,"('Chee, Own Kee', 52)","('Eng Chow Company', 51)","('Johnson, C. Nesbit', 51)"
"('Stein, Alva D., Jr. ', 100)","('Leader-Post, Regina",61,"('J. and G. Meakin', 55)","('Silbersten, Mervyn D.', 53)","('Richeson, David R.', 52)"
"('Syracuse China Corporation', 100)",('Young China Association,61,"('Canadian Broadcasting Corporation', 59)","('Hall China Company', 59)","('Canada. Immigration Service', 58)"
"('United Kingdom. Ministry of Transport', 100)",('Canada. Ministry of Labour,61,"('Canada. Board of Transport Commissioners', 59)","('United Church of Canada', 56)","('United States of America', 55)"
"('Van Horne, W.C.', 100)",('Hong Wo & Co. ,61,"('Sam Wo Hing & Co. ', 59)","('C.W. Hunt & Co.', 58)","('Coleman, D.C.', 58)"
"('Gold, Wilmer H. ', 100)","('Hilder, A.H.",61,"('Ward, H.D.', 57)","('White, H.E. ', 55)","('Wilder, Charles T.', 55)"
"('Worrel, Francis V.', 100)",('British Columbia. Lieutenant-Governor. (Francis 1881-1887),61,"('Smithers, Charles Francis', 61)","('Warren, Ray', 54)","('Angus, Fred F.', 50)"
"('Wrathall, Jack', 100)","('Peach, Jack",61,"('Crystal Bakery', 52)","('CP Rail', 50)","('CP Rail', 50)"
"('Anderson, Garry W.', 100)",('Pender Y.W.C.A,60,"('Davidson, I.G.', 57)","('Karl Kre? Wwe. and Co.', 57)","('Mayo and Weed', 55)"
"('Blunt, C.D.', 100)",('C.W. Hunt & Co.,60,"('Coleman, D.C.', 60)","('Bourinot, J.G.', 57)","('Browne, D.L.', 53)"
"('Brodie, H.W.', 100)","('Bailey, W.F.",60,"('Browne, D.L.', 60)","('Godden, P.H.', 60)","('Wai, W.H. ', 60)"
"('Brotherhood of Railway and Steamship Clerks, Freight Handlers, Express and Station Employees', 100)",('Dollar Steamship Line,60,"('Railway and Travel Monthly', 59)","('Vancouver Express', 58)","('Alaska Steamship Company', 55)"
"('Elizabethan Fine Bone China', 100)",('New China Publishing Co.,60,"('Hammersley & Co. Bone China ', 59)","('Consulate of the Republic of China', 55)","('Seal, Elizabeth Rayner', 54)"
"('Godden, P.H.', 100)","('Brodie, H.W.",60,"('Golden North Hotel', 57)","('W.K. Gardens', 57)","('Bell, H.P.', 56)"
"('Greek Line', 100)",('N.Y.K. Line,60,"('Lee, Kee', 59)","('Allan Line Royal Mail Steamers', 57)","('Allan Line Royal Mail Steamers', 57)"
"('Huatai Co. ', 100)",('C.W. Hunt & Co.,60,"('Tavis, G.H.', 56)","('Wo Fat & Co. ', 56)","('Climo, Halifax', 55)"
"('Mackinnon, D.P.', 100)","('Mackintosh, Norman",60,"('McInnis, Dan', 58)","('Alfred Meakin', 54)","('Atkinson, Lord', 54)"
"('McPherson, Marion', 100)","('Richardson, Mary Caroline",60,"('Patterson, Harry', 58)","('Richardson, C.', 57)","('Richeson, David R.', 56)"
"('Morck, G.', 100)","('McCormick, J.M.",60,"('Moore, Gary', 59)","('King, Marcus', 56)","('Morris, J.', 53)"
"('N.Y.K. Line', 100)",('Greek Line,60,"('Allan Line Royal Mail Steamers', 57)","('Allan Line Royal Mail Steamers', 57)","('Allan Line Royal Mail Steamers', 57)"
"('Office of the Surveyor General', 100)",('Fort William. Office of the Resident Engineer,60,"(""Mayor's Office of Vancouver"", 60)","('United States of America. Treasury Department. Office of the Secretary', 60)","('Geological Survey of Canada', 56)"
"('Ohori, Joe', 100)","('Lee, Joe",60,"('Morris, J.', 59)","('Soo, John', 59)","('Forde, John', 53)"
"('Provincial Planning Board', 100)","('Pinnington, Bernard",60,"('Richard Beard Marine Paintings', 58)","(""Canada. British Columbia. Provincial Secretary's Office"", 57)","('Fleming Brothers (Victoria, B.C.)', 52)"
"('Mar, Ramona', 100)",('Air Canada,60,"('Randal, Alan', 57)","('Wilson, Mark', 57)","('Ryan, Jim', 56)"
"('Sandman Inn', 100)",('Turisanda,60,"('Air Canada', 57)","('Randal, Alan', 55)","('Wayside Inn', 55)"
"('Seal, Elizabeth Rayner', 100)","('Morris, Elizabeth Keith",60,"('Richardson, Florence Elizabeth', 60)","('Richardson, Florence Elizabeth', 60)","('Elliott, Frank S.', 56)"
"('Amalgamated Press, Ltd.', 100)","('Sport & General Press Agency, Ltd.",60,"('Topical Press Agency', 54)","('Topical Press Agency', 54)","('Tress London Hats', 53)"
"('Turisanda', 100)",('Wand Studio,60,"('Sandman Inn', 60)","('Wand Studio', 60)","('Canada', 53)"
"('Warren, Ray', 100)","('Waun, Henry",60,"('Harris, Frann', 55)","('Worrel, Francis V.', 54)","('Maynard, R.', 53)"
"('Wortham, H.E.', 100)","('White, H.E. ",60,"('Lum, Bertha', 57)","('Wai, W.H. ', 56)","('Golden North Hotel', 55)"
"('Banfield Black & Banfield Ltd.', 100)",('C. Bannister Limited,59,"('Bourne & May Ltd.', 56)","('W. and G. Baird Limited', 51)","('Boch, Basil', 50)"
"('Beaugrand, Honore', 100)",('Yee Woo Restaurant,59,"('Brandon Board of Trade', 58)","('Baoguang Photography', 56)","('Moore, Gary', 54)"
"('Beck, S.E.', 100)","('Baker, S.H.",59,"('Doberck, W.', 59)","('Butler, E.P.', 56)","('Blue Star Line', 55)"
